ST,state_county5,fips,lon,lat,den,r0.est,r0.est.cor,r0.l66.cor,r0.u66.cor,r0.pred,r0.pred.se,R0.pred,R0.pred.l66,R0.pred.u66
ND,ND_Emmons Count,38029,-100.210914,46.265684,0.804823827,NA,NA,NA,NA,0.089274515,0.03578028,1.870571479,1.470292451,2.349678506
ND,ND_Foster Count,38031,-99.040279,47.461156,1.916330923,NA,NA,NA,NA,0.092858868,0.036008121,1.914869516,1.504727459,2.40573359
ND,ND_Golden Valle,38033,-103.962247,46.894589,0.678297491,NA,NA,NA,NA,0.085604814,0.036692546,1.826038091,1.424279932,2.30975296
ND,ND_Grand Forks ,38035,-97.120998,47.907658,18.62280382,NA,NA,NA,NA,0.105006517,0.035375359,2.070999836,1.641618041,2.58119403
ND,ND_Grant County,38037,-101.711807,46.387962,0.527001877,NA,NA,NA,NA,0.086759915,0.03618941,1.83996689,1.440800481,2.319146183
ND,ND_Griggs Count,38039,-98.18781,47.451199,1.2027105,NA,NA,NA,NA,0.092412496,0.035633717,1.909309507,1.503982603,2.393580271
ND,ND_Hettinger Co,38041,-102.544717,46.448932,0.851019237,NA,NA,NA,NA,0.087305302,0.036333564,1.846571756,1.444820224,2.329112226
ND,ND_Kidder Count,38043,-99.813669,46.919486,0.668061574,NA,NA,NA,NA,0.08910315,0.036002522,1.868473502,1.466294925,2.350420031
ND,ND_LaMoure Coun,38045,-98.520959,46.405346,1.357392032,NA,NA,NA,NA,0.092779891,0.035157064,1.913884878,1.512736392,2.39196598
ND,ND_Logan County,38047,-99.548585,46.498411,0.706418965,NA,NA,NA,NA,0.089638842,0.035681416,1.875037834,1.475007543,2.353549594
ND,ND_McHenry Coun,38049,-100.694529,48.182793,1.160226214,NA,NA,NA,NA,0.089360833,0.036800683,1.871628928,1.460819577,2.365849013
ND,ND_McIntosh Cou,38051,-99.492295,46.144162,0.968824249,NA,NA,NA,NA,0.090610253,0.035454087,1.886986556,1.487264904,2.364425795
ND,ND_McKenzie Cou,38053,-103.228066,47.815541,2.027505495,NA,NA,NA,NA,0.089134153,0.037019346,1.868852937,1.456319975,2.365731583
ND,ND_McLean Count,38055,-101.204564,47.523976,1.567113237,NA,NA,NA,NA,0.090001552,0.036633342,1.879492487,1.469011601,2.37279128
ND,ND_Mercer Count,38057,-101.710274,47.297717,2.841388296,NA,NA,NA,NA,0.091632706,0.036623375,1.899626149,1.485759241,2.396683378
ND,ND_Morton Count,38059,-101.011434,46.819739,6.224818296,NA,NA,NA,NA,0.095512936,0.036274691,1.948185309,1.529600652,2.449358251
ND,ND_Mountrail Co,38061,-102.371315,48.134702,2.097428492,NA,NA,NA,NA,0.089824832,0.037045502,1.877321075,1.463038075,2.37624983
ND,ND_Nelson Count,38063,-98.209414,47.919339,1.101890666,NA,NA,NA,NA,0.091873421,0.035918304,1.902611301,1.495478285,2.389821483
ND,ND_Oliver Count,38065,-101.307901,47.121328,1.034385319,NA,NA,NA,NA,0.08875737,0.036475803,1.864245729,1.458003596,2.352279145
ND,ND_Pembina Coun,38067,-97.582307,48.789947,2.340814477,NA,NA,NA,NA,0.094375505,0.036159631,1.933853526,1.518910668,2.430577662
ND,ND_Pierce Count,38069,-99.988011,48.328166,1.418101898,NA,NA,NA,NA,0.090567252,0.036701299,1.886456397,1.474075457,2.382108195
ND,ND_Ramsey Count,38071,-98.834844,48.136409,3.418713935,NA,NA,NA,NA,0.09483921,0.036276818,1.939686482,1.52252735,2.439274332
ND,ND_Ransom Count,38073,-97.657193,46.478257,2.331319393,NA,NA,NA,NA,0.095724193,0.034678591,1.950856113,1.548641469,2.428599465
ND,ND_Renville Cou,38075,-101.526364,48.721416,1.007116911,NA,NA,NA,NA,0.088066664,0.037135318,1.855822614,1.444415158,2.351824252
ND,ND_Richland Cou,38077,-96.76635,46.264153,4.320078892,NA,NA,NA,NA,0.099521418,0.033790867,1.999341949,1.598855608,2.472367468
ND,ND_Rolette Coun,38079,-99.817363,48.836027,5.82646392,NA,NA,NA,NA,0.09571984,0.036861269,1.950801052,1.525623944,2.461312754
ND,ND_Sargent Coun,38081,-97.591691,46.163745,1.735599511,NA,NA,NA,NA,0.094965111,0.034402417,1.941272523,1.543536027,2.41316798
ND,ND_Sheridan Cou,38083,-100.340156,47.576556,0.504781094,NA,NA,NA,NA,0.087690237,0.036468867,1.851244435,1.447325557,2.336652756
ND,ND_Sioux County,38085,-100.72635,46.161951,1.447407268,NA,NA,NA,NA,0.090438527,0.035867873,1.884870021,1.481268061,2.367972152
ND,ND_Slope County,38087,-103.443746,46.411465,0.237499822,NA,NA,NA,NA,0.083709629,0.036400924,1.803360793,1.408445066,2.278456826
ND,ND_Stark County,38089,-102.785075,46.879757,9.069383462,NA,NA,NA,NA,0.095773286,0.036575206,1.951477174,1.529179591,2.457803623
ND,ND_Steele Count,38091,-97.746445,47.459656,1.019834736,NA,NA,NA,NA,0.092477885,0.03541151,1.910123215,1.506960883,2.391263527
ND,ND_Stutsman Cou,38093,-98.744696,46.915799,3.478068387,NA,NA,NA,NA,0.095546873,0.035581181,1.948614172,1.537242427,2.439454636
ND,ND_Towner Count,38095,-99.234305,48.584615,0.811414069,NA,NA,NA,NA,0.089585831,0.036610212,1.874387457,1.465027099,2.366354862
ND,ND_Traill Count,38097,-97.226828,47.491264,3.59697502,NA,NA,NA,NA,0.097304541,0.035132494,1.970924579,1.560601543,2.459138897
ND,ND_Walsh County,38099,-97.555232,48.390892,3.174629354,NA,NA,NA,NA,0.095794022,0.035911472,1.951739537,1.536367525,2.448123373
ND,"ND_Ward County,",38101,-101.329338,48.256527,12.70026506,NA,NA,NA,NA,0.098346761,0.03694382,1.984245678,1.5524278,2.502465285
ND,ND_Wells County,38103,-99.781286,47.676761,1.146908341,NA,NA,NA,NA,0.0903809,0.036362914,1.884160175,1.47562489,2.374390813
ND,ND_Williams Cou,38105,-103.563682,48.199801,6.756351462,NA,NA,NA,NA,0.093505542,0.037188431,1.922946501,1.499211257,2.432953335
OH,OH_Adams County,39001,-83.517043,38.848346,18.25486879,0.11535706,0.128560453,0.094317095,0.159843343,0.096202363,0.027235827,1.956911698,1.634269913,2.326208473
OH,OH_Allen County,39003,-84.121928,40.757675,97.1146987,0.11535706,0.128560453,0.094317095,0.159843343,0.132762178,0.026607127,2.464046869,2.086249356,2.891309685
OH,OH_Ashland Coun,39005,-82.285667,40.855217,48.37715593,0.11535706,0.128560453,0.094317095,0.159843343,0.118852424,0.026079584,2.260597656,1.913796995,2.653118296
OH,OH_Ashtabula Co,39007,-80.767571,41.795339,27.42988735,0.11535706,0.128560453,0.094317095,0.159843343,0.113063789,0.02630585,2.179792955,1.839942993,2.565394962
OH,OH_Athens Count,39009,-82.10024,39.345128,49.5947094,0.11535706,0.128560453,0.094317095,0.159843343,0.105275929,0.027677484,2.07456927,1.73170966,2.466936991
OH,OH_Auglaize Cou,39011,-84.269481,40.545245,43.87879546,0.11535706,0.128560453,0.094317095,0.159843343,0.123632198,0.026674122,2.329015686,1.966511433,2.739996968
OH,OH_Belmont Coun,39013,-80.88884,40.042095,47.78475159,0.11535706,0.128560453,0.094317095,0.159843343,0.10397457,0.02673376,2.057370961,1.727585611,2.433168142
OH,OH_Brown County,39015,-83.892944,38.948158,33.85933997,0.11535706,0.128560453,0.094317095,0.159843343,0.100667431,0.026705383,2.014154571,1.69012891,2.38364387
OH,OH_Butler Count,39017,-84.500267,39.410684,314.5813978,0.11535706,0.128560453,0.094317095,0.159843343,0.126097559,0.025795075,2.364912252,2.009428443,2.766043456
OH,OH_Carroll Coun,39019,-81.114892,40.608318,26.04266932,0.11535706,0.128560453,0.094317095,0.159843343,0.10416755,0.025910309,2.059914421,1.739326426,2.423748153
OH,OH_Champaign Co,39021,-83.76028,40.120684,34.93640685,0.11535706,0.128560453,0.094317095,0.159843343,0.114747804,0.026494179,2.203070297,1.858099705,2.59467607
OH,OH_Clark County,39023,-83.832287,39.927147,128.1967609,0.11535706,0.128560453,0.094317095,0.159843343,0.122780838,0.02651159,2.31671592,1.957759878,2.723445921
OH,OH_Clermont Cou,39025,-84.212568,39.103441,174.1212003,0.11535706,0.128560453,0.094317095,0.159843343,0.115593024,0.026082804,2.214824324,1.873460086,2.601496584
OH,OH_Clinton Coun,39027,-83.842336,39.410549,39.30034093,0.11535706,0.128560453,0.094317095,0.159843343,0.106541833,0.026553561,2.091404034,1.759463117,2.469084389
OH,OH_Columbiana C,39029,-80.730264,40.777774,73.4972862,0.11535706,0.128560453,0.094317095,0.159843343,0.110906925,0.025505248,2.150253369,1.823596965,2.519651407
OH,OH_Coshocton Co,39031,-81.86512,40.290804,24.89619403,0.11535706,0.128560453,0.094317095,0.159843343,0.106009225,0.026582232,2.084308444,1.752914306,2.461468952
OH,OH_Crawford Cou,39033,-82.874776,40.797377,39.76892461,0.11535706,0.128560453,0.094317095,0.159843343,0.12159371,0.026181394,2.299647466,1.946914216,2.698816876
OH,OH_Cuyahoga Cou,39035,-81.676037,41.449624,382.8323383,0.032652878,0.101105242,0.070650695,0.131253016,0.14298306,0.026151444,2.622129188,2.232134767,3.061237885
OH,OH_Darke County,39037,-84.608214,40.115612,32.87055737,0.11535706,0.128560453,0.094317095,0.159843343,0.1163806,0.026477482,2.225819566,1.878282764,2.62015132
OH,OH_Defiance Cou,39039,-84.449086,41.295398,35.50243158,0.11535706,0.128560453,0.094317095,0.159843343,0.13316353,0.026565613,2.470115411,2.09215228,2.897443526
OH,OH_Delaware Cou,39041,-83.013223,40.216351,177.1171129,0.11535706,0.128560453,0.094317095,0.159843343,0.127352816,0.025936374,2.383349267,2.023881031,2.789127281
OH,"OH_Erie County,",39043,-82.627891,41.405481,45.82160182,0.11535706,0.128560453,0.094317095,0.159843343,0.130363104,0.025940474,2.428006631,2.063280028,2.839443561
OH,OH_Fairfield Co,39045,-82.666944,39.795111,119.6264445,0.11535706,0.128560453,0.094317095,0.159843343,0.117666689,0.026538575,2.243863514,1.893380291,2.641530772
OH,OH_Fayette Coun,39047,-83.443808,39.549717,27.05302262,0.11535706,0.128560453,0.094317095,0.159843343,0.105342525,0.0266369,2.075452321,1.74452523,2.452243853
OH,OH_Franklin Cou,39049,-82.993223,39.999581,935.6804324,0.060670826,0.143529808,0.112589305,0.172318138,0.141645411,0.026123409,2.601017955,2.213834836,3.037036805
OH,OH_Fulton Count,39051,-84.094751,41.5785,39.92765039,0.11535706,0.128560453,0.094317095,0.159843343,0.138561473,0.026023695,2.552833368,2.172560619,2.981172992
OH,OH_Gallia Count,39053,-82.274096,38.830629,24.50053891,0.11535706,0.128560453,0.094317095,0.159843343,0.097784928,0.028145391,1.977056097,1.641710842,2.362464023
OH,OH_Geauga Count,39055,-81.221561,41.489615,88.46873006,0.11535706,0.128560453,0.094317095,0.159843343,0.120538152,0.025563314,2.284550901,1.941395095,2.671844704
OH,OH_Greene Count,39057,-83.996686,39.726404,156.7050086,0.11535706,0.128560453,0.094317095,0.159843343,0.122292756,0.026464131,2.309686728,1.952177422,2.71473391
OH,OH_Guernsey Cou,39059,-81.541827,40.016788,28.40972586,0.11535706,0.128560453,0.094317095,0.159843343,0.103334758,0.026972218,2.04895543,1.717490013,2.427168249
OH,OH_Hamilton Cou,39061,-84.50859,39.180332,764.5838511,0.029638202,0.117494335,0.088172155,0.150982334,0.136295604,0.028997636,2.517861104,2.101509153,2.993530845
OH,OH_Hancock Coun,39063,-83.641951,41.039056,54.83089448,0.11535706,0.128560453,0.094317095,0.159843343,0.131204887,0.026179971,2.440606734,2.071243453,2.857656675
OH,OH_Hardin Count,39065,-83.675755,40.689386,25.73602246,0.11535706,0.128560453,0.094317095,0.159843343,0.120639241,0.026414474,2.285993421,1.93196029,2.687166117
OH,OH_Harrison Cou,39067,-81.050672,40.308636,14.13542082,0.11535706,0.128560453,0.094317095,0.159843343,0.098272598,0.026386586,1.983295491,1.666738641,2.343918484
OH,OH_Henry County,39069,-84.076961,41.358702,24.82635068,0.11535706,0.128560453,0.094317095,0.159843343,0.131672426,0.026192186,2.447626315,2.077279297,2.865765572
OH,OH_Highland Cou,39071,-83.581988,39.220062,29.87066107,0.11535706,0.128560453,0.094317095,0.159843343,0.102594759,0.02686785,2.039254929,1.710211975,2.414582161
OH,OH_Hocking Coun,39073,-82.446275,39.522194,25.7607843,0.11535706,0.128560453,0.094317095,0.159843343,0.102821993,0.027197038,2.042229952,1.7090468,2.422870601
OH,OH_Holmes Count,39075,-81.872764,40.567391,40.02697506,0.11535706,0.128560453,0.094317095,0.159843343,0.111370569,0.026197688,2.156577406,1.820850504,2.537458968
OH,OH_Huron County,39077,-82.614391,41.175374,45.4532104,0.11535706,0.128560453,0.094317095,0.159843343,0.126175482,0.026039663,2.366053617,2.007272915,2.771361515
OH,OH_Jackson Coun,39079,-82.610661,39.036265,29.68950497,0.11535706,0.128560453,0.094317095,0.159843343,0.10050537,0.027735475,2.0120548,1.676666374,2.396457994
OH,OH_Jefferson Co,39081,-80.694228,40.365108,61.38408115,0.11535706,0.128560453,0.094317095,0.159843343,0.106175592,0.026104417,2.086522862,1.760431993,2.456771254
OH,"OH_Knox County,",39083,-82.454649,40.399128,45.43893264,0.11535706,0.128560453,0.094317095,0.159843343,0.114718738,0.026334331,2.20266694,1.85969383,2.591710361
OH,"OH_Lake County,",39085,-81.319338,41.685888,90.76521507,0.11535706,0.128560453,0.094317095,0.159843343,0.123374205,0.025794852,2.3252832,1.97443041,2.721437103
OH,OH_Lawrence Cou,39087,-82.540684,38.503018,50.2050643,0.11535706,0.128560453,0.094317095,0.159843343,0.101001747,0.028278087,2.018491487,1.676145937,2.411864225
OH,OH_Licking Coun,39089,-82.515759,40.05271,99.19776601,0.11535706,0.128560453,0.094317095,0.159843343,0.117829197,0.026462845,2.246151386,1.896327245,2.642912384
OH,OH_Logan County,39091,-83.779471,40.383676,37.7756366,0.11535706,0.128560453,0.094317095,0.159843343,0.119023727,0.026510611,2.263023036,1.910561751,2.662750993
OH,OH_Lorain Count,39093,-82.112376,41.38987,129.5941921,0.11535706,0.128560453,0.094317095,0.159843343,0.131315404,0.025687806,2.442264652,2.079235565,2.851218249
OH,OH_Lucas County,39095,-83.615345,41.652803,294.9949464,0.024268211,0.135687871,0.10398793,0.168239056,0.16712996,0.028728765,3.025764688,2.550347625,3.564219184
OH,OH_Madison Coun,39097,-83.379953,39.924376,37.06402355,0.11535706,0.128560453,0.094317095,0.159843343,0.111686386,0.026272758,2.160893192,1.823740506,2.543501323
OH,OH_Mahoning Cou,39099,-80.696308,41.049535,208.5378732,0.017566598,0.125349006,0.087096316,0.16260944,0.112651885,0.029545424,2.174127962,1.796189087,2.609712646
OH,OH_Marion Count,39101,-83.129156,40.58206,62.18306522,0.11535706,0.128560453,0.094317095,0.159843343,0.123257232,0.026190753,2.323592402,1.967891418,2.725980398
OH,OH_Medina Count,39103,-81.84012,41.144056,164.0164204,0.11535706,0.128560453,0.094317095,0.159843343,0.127390375,0.02539789,2.383902598,2.031385748,2.780830919
OH,OH_Meigs County,39105,-82.013323,39.060946,20.45381858,0.11535706,0.128560453,0.094317095,0.159843343,0.097625934,0.02803186,1.975025131,1.641207368,2.358478632
OH,OH_Mercer Count,39107,-84.608376,40.517287,33.58528368,0.11535706,0.128560453,0.094317095,0.159843343,0.122130248,0.026673087,2.307349927,1.947480641,2.715488683
OH,OH_Miami County,39109,-84.234863,40.046907,100.950369,0.11535706,0.128560453,0.094317095,0.159843343,0.123095861,0.02653398,2.321261374,1.961474129,2.728945605
OH,OH_Monroe Count,39111,-81.06521,39.741292,11.52364044,0.11535706,0.128560453,0.094317095,0.159843343,0.094886445,0.027261435,1.940281411,1.619515423,2.30760339
OH,OH_Montgomery C,39113,-84.207549,39.746151,442.0537664,0.11535706,0.128560453,0.094317095,0.159843343,0.134667586,0.026371364,2.492957401,2.114906914,2.919852662
OH,OH_Morgan Count,39115,-81.866143,39.61669,13.27762878,0.11535706,0.128560453,0.094317095,0.159843343,0.097846398,0.027454133,1.977841733,1.650064312,2.353261745
OH,OH_Morrow Count,39117,-82.795365,40.518848,33.48276083,0.11535706,0.128560453,0.094317095,0.159843343,0.116080465,0.026176581,2.221624538,1.878292166,2.610655072
OH,OH_Muskingum Co,39119,-81.996883,39.961284,49.49045258,0.11535706,0.128560453,0.094317095,0.159843343,0.108980069,0.026971282,2.12412246,1.783194029,2.512579518
OH,OH_Noble County,39121,-81.485165,39.77163,13.76454145,0.11535706,0.128560453,0.094317095,0.159843343,0.097495609,0.027312284,1.973361564,1.647742282,2.34608241
OH,OH_Ottawa Count,39123,-83.081463,41.531718,25.22006183,0.11535706,0.128560453,0.094317095,0.159843343,0.133316243,0.025692799,2.472427415,2.105870299,2.885178326
OH,OH_Paulding Cou,39125,-84.584535,41.132218,17.20923862,0.11535706,0.128560453,0.094317095,0.159843343,0.126313977,0.026689533,2.368083239,2.000670183,2.784393555
OH,OH_Perry County,39127,-82.234082,39.754136,33.81175226,0.11535706,0.128560453,0.094317095,0.159843343,0.105714894,0.027074007,2.080395146,1.743773889,2.464450584
OH,OH_Pickaway Cou,39129,-82.993084,39.666509,44.53152359,0.11535706,0.128560453,0.094317095,0.159843343,0.109185448,0.026458453,2.126896126,1.791688486,2.507869645
OH,"OH_Pike County,",39131,-83.038173,39.083994,24.15158639,0.11535706,0.128560453,0.094317095,0.159843343,0.099850278,0.027385334,2.003584037,1.673236032,2.381623211
OH,OH_Portage Coun,39133,-81.273457,41.17947,123.6905539,0.11535706,0.128560453,0.094317095,0.159843343,0.121262895,0.02524924,2.294908046,1.95452017,2.678444187
OH,OH_Preble Count,39135,-84.624466,39.743738,37.02267369,0.11535706,0.128560453,0.094317095,0.159843343,0.111865346,0.026157411,2.163341694,1.827278273,2.544485694
OH,OH_Putnam Count,39137,-84.11802,41.0083,26.99635676,0.11535706,0.128560453,0.094317095,0.159843343,0.126806518,0.026498176,2.375312017,2.009504231,2.789384353
OH,OH_Richland Cou,39139,-82.540347,40.762374,93.48826202,0.11535706,0.128560453,0.094317095,0.159843343,0.125332609,0.026188383,2.353729805,1.994484867,2.759924708
OH,"OH_Ross County,",39141,-83.022104,39.340682,42.71412192,0.11535706,0.128560453,0.094317095,0.159843343,0.105844441,0.027035508,2.082116855,1.745724744,2.465826427
OH,OH_Sandusky Cou,39143,-83.101952,41.341058,54.07829016,0.11535706,0.128560453,0.094317095,0.159843343,0.134652059,0.025866227,2.492720788,2.12150182,2.910929325
OH,OH_Scioto Count,39145,-82.945444,38.781629,47.19677458,0.11535706,0.128560453,0.094317095,0.159843343,0.102127831,0.02778707,2.033152133,1.694423014,2.42131785
OH,OH_Seneca Count,39147,-83.201322,41.127601,38.56615441,0.11535706,0.128560453,0.094317095,0.159843343,0.128656284,0.026031227,2.402609222,2.039651403,2.812384451
OH,OH_Shelby Count,39149,-84.192139,40.318869,45.63978542,0.11535706,0.128560453,0.094317095,0.159843343,0.120476154,0.026630354,2.283666556,1.9272068,2.688017467
OH,OH_Stark County,39151,-81.387172,40.837013,246.3105866,0.11535706,0.128560453,0.094317095,0.159843343,0.126530749,0.025545194,2.371262641,2.018281276,2.769065203
OH,OH_Summit Count,39153,-81.512898,41.112957,497.2295518,0.026471975,0.139079746,0.107749765,0.173612634,0.126810745,0.026828602,2.37537413,2.005286942,2.794937608
OH,OH_Trumbull Cou,39155,-80.759806,41.240415,120.5496672,0.11535706,0.128560453,0.094317095,0.159843343,0.119541988,0.025415383,2.270372824,1.93072814,2.653523376
OH,OH_Tuscarawas C,39157,-81.465322,40.479556,62.14258804,0.11535706,0.128560453,0.094317095,0.159843343,0.111449163,0.026219795,2.157650813,1.821528275,2.539014569
OH,OH_Union County,39159,-83.350113,40.252214,52.11756868,0.11535706,0.128560453,0.094317095,0.159843343,0.118254407,0.026203062,2.252146114,1.90482008,2.64554772
OH,OH_Van Wert Cou,39161,-84.565522,40.856353,26.5938237,0.11535706,0.128560453,0.094317095,0.159843343,0.125162718,0.026723075,2.351251703,1.985436181,2.765930742
OH,OH_Vinton Count,39163,-82.503644,39.240104,12.17413205,0.11535706,0.128560453,0.094317095,0.159843343,0.096531199,0.027548085,1.961084452,1.634452888,2.335494612
OH,OH_Warren Count,39165,-84.245128,39.424293,222.4794236,0.11535706,0.128560453,0.094317095,0.159843343,0.122056675,0.026100001,2.306292575,1.953798484,2.704994715
OH,OH_Washington C,39167,-81.512663,39.41251,36.1331962,0.11535706,0.128560453,0.094317095,0.159843343,0.101924914,0.027758865,2.030504345,1.692440978,2.417874131
OH,OH_Wayne County,39169,-81.864335,40.838544,80.30313867,0.11535706,0.128560453,0.094317095,0.159843343,0.118837241,0.025797742,2.260382773,1.91712298,2.648377786
